,3prime,tAI,max_5_UTR_length,TCGA-C8-A130,TCGA-C8-A130.1
SASH3,1369.0,0.387406112,182.0,-0.040366,-0.10120178
SCAMP4,1741.0,0.472519575,351.0,-0.517281,-0.476710294
SCO1,8645.0,0.407339367,61.0,0.479108,0.487086047
SDCCAG8,307.0,0.360606297,1542.0,-0.421144,0.105760224
SEC11C,205.0,0.423646802,92.0,-0.577736,-0.497794335
SEC13,332.0,0.457264526,210.0,0.096792,-0.213300271
SEC14L1,2986.0,0.420320088,665.0,0.007015,-0.341153398
SEC22A,2559.0,0.422343815,79.0,0.483538,0.02408797
SEC24B,1221.0,0.400931805,155.0,-0.537039,-0.012034698
SEC24D,2115.0,0.386600041,297.0,-0.698863,-0.118608969
SEC61B,270.0,0.404562259,76.0,0.048032,0.101813951
SEMA3F,960.0,0.38837398,318.0,-0.219879,-0.247729803
SEMA4A,755.0,0.412797256,345.0,-0.346572,-0.504124588
SEMA4D,2318.0,0.393173667,572.0,-0.103802,-0.058493004
SERPINA1,1707.0,0.420489385,573.0,-1.739311,-0.132840639
SERPINB8,2096.0,0.38524815,520.0,-0.727306,-0.750012034
SETMAR,321.0,0.414235412,398.0,-0.008973,-0.346315331
SEZ6L2,540.0,0.431800162,245.0,-4.036768,-0.352018607
SF1,2419.0,0.374481437,721.0,0.018807,0.335642227
SF3B2,563.0,0.453902675,40.0,0.657591,0.381312525
SFXN4,500.0,0.402513841,45.0,0.846844,0.174192891
SH3BP1,433.0,0.395530944,313.0,0.314861,-0.048149492
SH3PXD2B,4870.0,0.420952884,171.0,-0.025889,0.284129355
SHMT1,4335.0,0.394510245,509.0,0.639338,0.049353471
SIGLEC1,1590.0,0.42099348,0.0,0.128645,-0.096520875
SIPA1,2933.0,0.437718847,296.0,0.863355,0.139946449
SIRPA,3027.0,0.429235057,360.0,-0.649065,-0.097347758
SKP1,8791.0,0.433886974,179.0,-0.313383,0.192447245
SLBP,3046.0,0.391438372,553.0,1.102978,0.402988992
SLC25A10,1929.0,0.386184273,191.0,0.6273,-0.146107557
SLC25A19,477.0,0.386093473,224.0,0.625201,-0.210391207
SLC25A20,787.0,0.382641976,199.0,-0.99027,-0.654659417
SLC25A3,504.0,0.383836987,354.0,-0.632107,-0.476054353
SLC25A40,2688.0,0.363984785,375.0,-0.573846,-0.140189084
SLC25A42,2156.0,0.366871382,156.0,0.670112,-0.388726827
SLC25A6,450.0,0.487227384,137.0,-0.017298,0.224944126
SLC27A3,163.0,0.439664345,91.0,-1.507948,-0.977354985
SLC39A10,2661.0,0.346494338,214.0,-0.440513,-0.021744029
SLC43A2,6357.0,0.437839378,341.0,-1.426745,0.162327918
SLC44A1,8291.0,0.4365497,264.0,-0.845185,-0.829962423
SLC9A3R1,709.0,0.400889529,235.0,0.196088,-0.377510871
SMAP2,1225.0,0.404145004,415.0,-0.360536,-0.230407178
SMC1A,5954.0,0.490702048,340.0,0.226148,0.203796941
SMG5,1363.0,0.383248033,540.0,0.254157,0.121200488
SMS,2660.0,0.417677888,252.0,1.092211,0.215528068
SMYD3,223.0,0.378821529,130.0,1.569041,0.462529374
SNRNP200,676.0,0.454045162,132.0,-0.077678,0.244997779
SNRPC,474.0,0.427936125,450.0,0.943569,0.145591475
SNRPD1,4386.0,0.384326147,161.0,0.867016,0.385297645
SNRPN,279.0,0.390283395,1145.0,-2.091581,0.33731715
SNX24,5071.0,0.338464018,185.0,-0.188275,0.259521886
SNX30,6144.0,0.426743352,148.0,-1.228609,-0.173818765
SNX33,5086.0,0.383330712,96.0,0.099265,0.223788117
SOD1,353.0,0.438546885,148.0,0.04826,-0.474849776
SOD2,13436.0,0.435065133,1828.0,-0.75409,-0.251443482
SP110,3922.0,0.401738483,258.0,-0.174475,-0.09460142
SPC24,1691.0,0.381793277,320.0,2.6515,0.285519487
SPC25,540.0,0.373816265,131.0,1.301687,0.24315682
SPCS1,3333.0,0.417439524,205.0,-0.305293,-0.56864552
SPI1,383.0,0.406748349,223.0,-0.0723,-0.08669942
SPRYD4,1406.0,0.430591965,75.0,-0.229892,-0.429898287
SQSTM1,1485.0,0.412192979,360.0,-0.704273,-0.808221359
SRC,2671.0,0.437602812,449.0,0.83001,-0.084440594
SRGAP2,3018.0,0.377689891,542.0,0.097471,0.032438104
SRI,5365.0,0.424260151,79.0,0.507633,0.260475641
SRP19,2645.0,0.430943803,189.0,-0.074192,-0.043862635
SRPRB,1784.0,0.427990824,285.0,0.11142,-0.281586407
SRR,1392.0,0.393840903,354.0,-0.105876,0.015700693
SRXN1,2099.0,0.37663928,185.0,0.163987,0.15343894
SS18L2,777.0,0.45997865,208.0,0.334808,-0.106995387
SSH1,5298.0,0.373517564,146.0,0.085727,0.021583918
SSH3,2595.0,0.376349937,178.0,0.706356,0.241978341
SSR2,592.0,0.425839932,80.0,-0.227227,0.306175738
SSR3,3698.0,0.388415977,156.0,-0.076902,-0.359307626
SSR4,87.0,0.444947593,150.0,-0.32185,-0.031625185
SSRP1,422.0,0.394601844,267.0,0.824623,0.28249778
SSU72,400.0,0.445120823,325.0,0.278406,0.328604756
ST13,3666.0,0.439823793,468.0,-0.145499,-0.069255844
ST14,553.0,0.454138745,193.0,-0.835419,-0.367989003
ST3GAL4,594.0,0.39537481,557.0,-0.738321,-0.56800965
STAP1,541.0,0.398288494,113.0,0.164154,0.265499048
STARD10,1682.0,0.427301627,944.0,0.075691,-0.576036495
STAT1,3294.0,0.408136156,388.0,-0.227174,-0.205675294
STAT2,1791.0,0.409862748,203.0,-0.271172,-0.012775463
STAT6,1168.0,0.380869476,499.0,-1.727788,-0.578970776
STMN1,1138.0,0.394107416,364.0,1.422961,0.209827044
STOM,2222.0,0.387137797,117.0,0.445634,-0.289475228
STOML2,531.0,0.456962681,143.0,0.118348,-0.110073259
STX11,4481.0,0.457080677,192.0,-0.612767,-0.265434082
STX3,5058.0,0.403902965,547.0,0.633885,-0.160121441
STX7,14891.0,0.417568039,327.0,3.517595,1.547524265
STX8,107.0,0.378438911,150.0,0.35302,-0.314910243
SUCLG1,223.0,0.43877655,193.0,-0.479127,-0.151517921
SUFU,3380.0,0.361614756,191.0,0.258455,0.375146455
SUMF1,999.0,0.37076871,37.0,-0.383622,0.055601885
SUPT4H1,1112.0,0.438747077,103.0,0.593041,0.278885558
SURF2,1720.0,0.440503417,48.0,-0.465325,-0.009838556
SURF4,2281.0,0.385472445,476.0,-0.401137,-0.338869539
SURF6,4908.0,0.42467207,78.0,-0.058778,0.339207006
SUV39H1,1669.0,0.463566826,266.0,0.548881,0.03705279
SYTL1,80.0,0.364244725,197.0,1.14741,0.083094072
TACC3,165.0,0.385699108,155.0,1.731517,0.249586638
TADA2B,3064.0,0.464060586,151.0,-0.043491,0.132289689
TAF12,689.0,0.435926756,522.0,-0.401776,0.239154222
TAP2,5256.0,0.374969764,175.0,-0.632154,-0.481957064
TATDN2,2040.0,0.415810908,581.0,-0.040623,0.134496227
TBC1D20,3109.0,0.435441414,148.0,-0.565443,-0.111553377
TBC1D9B,1396.0,0.395340616,37.0,-0.486765,-0.165013137
TBCC,556.0,0.434161456,73.0,0.254979,0.077370537
TCEAL3,260.0,0.368171822,262.0,-0.655068,-0.346264757
TCEAL4,3020.0,0.432120515,489.0,-0.104708,0.270608041
TCOF1,1640.0,0.41523122,108.0,0.31691,0.124085817
TDP1,1721.0,0.418036689,317.0,0.6855,0.238482105
TDRD7,242.0,0.375852104,234.0,-0.934474,-0.159891776
TDRKH,973.0,0.419795099,182.0,-0.266196,-0.099939307
TEP1,2777.0,0.379550228,40.0,-0.489067,-0.271850694
TFE3,1431.0,0.379068139,541.0,0.264596,0.373193176
TFEB,621.0,0.429366592,302.0,0.372208,0.380537392
THADA,112.0,0.415199561,352.0,-0.099666,-0.036436031
THUMPD1,2715.0,0.455087735,225.0,-0.075579,0.177763417
THYN1,205.0,0.377954149,484.0,-0.637539,-0.272078366
TIMM50,3932.0,0.424829064,722.0,1.019619,0.634521575
TIMM8B,2046.0,0.447942532,30.0,-0.267699,0.482718087
TK2,3965.0,0.360054507,593.0,-0.363658,-0.023124309
TLE1,571.0,0.374791795,1295.0,-0.502777,-0.223540089
TM9SF2,2020.0,0.372522209,233.0,-1.169017,-0.69164484
TMED3,1710.0,0.439016102,188.0,0.463841,0.269898503
TMED9,708.0,0.44685712,67.0,-0.463149,-0.119671089
TMEM126A,52.0,0.406087664,295.0,-0.125314,0.044599906
TMEM199,2431.0,0.370998168,90.0,0.749458,-0.238602618
TMEM63A,1407.0,0.385482014,622.0,-0.290289,-0.853654532
TMOD1,2050.0,0.392927141,213.0,0.468059,-0.720893368
TMSB10,278.0,0.470652003,95.0,0.82772,0.107659764
TNFAIP2,2079.0,0.44214387,131.0,0.189192,-0.485227314
TNFAIP3,1995.0,0.416242917,370.0,-0.773722,-0.18286571
TNFAIP8L2,497.0,0.440670719,126.0,0.298616,-0.274405209
TNIP1,770.0,0.448321216,241.0,-0.802987,-0.03187159
TNK2,822.0,0.420245651,543.0,0.540719,0.132735836
TNPO2,2070.0,0.408799881,358.0,0.981433,0.260518608
TNRC18,1316.0,0.449521205,349.0,-0.639578,0.108229749
TOMM5,518.0,0.441712708,107.0,0.147638,0.037995081
TOMM6,1957.0,0.431553434,255.0,0.938786,-0.653227463
TOP2A,1003.0,0.364102812,159.0,1.131968,0.444298003
TOR1A,3160.0,0.446121485,77.0,-1.208913,-0.689641002
TPD52L2,1600.0,0.385071878,138.0,0.458177,0.123616745
TPI1,620.0,0.479135356,527.0,0.512569,-0.155737005
TPM1,757.0,0.403626605,257.0,-0.215075,-0.119188231
TRAF1,7433.0,0.438949906,572.0,-0.186639,-0.415097969
TRAF3,5716.0,0.386659664,353.0,-0.084314,-0.041989673
TRAF6,6100.0,0.426668941,381.0,-0.33395,0.210791391
TRAPPC3,634.0,0.441060625,519.0,0.277594,-0.130132802
TRAPPC5,42.0,0.453352607,241.0,0.825003,0.088367008
TRAPPC6B,2539.0,0.437369008,335.0,-0.044684,-0.259257661
TRAPPC9,3079.0,0.431357199,134.0,-0.48792,-0.24102013
TRIM11,3522.0,0.453298916,255.0,0.081464,0.011352356
TRIM14,3117.0,0.369225689,165.0,-0.968531,-0.408759724
TRIM22,1215.0,0.424423711,379.0,-0.663691,-0.210335568
TRIM26,1431.0,0.384319522,565.0,0.430181,0.281447924
TRIM27,2956.0,0.441704825,359.0,0.047957,0.324938843
TRIM41,1657.0,0.454716896,737.0,-0.762473,0.121757206
TRIM5,2312.0,0.426412011,303.0,-0.284913,0.172055355
TRIP12,3739.0,0.40441217,297.0,-0.878481,0.25858536
TRIP13,2852.0,0.433721983,145.0,1.83217,0.14642892
TRMT5,3660.0,0.405137655,572.0,0.159033,0.439257399
TRUB2,4655.0,0.434714666,759.0,-0.028517,-0.002158763
TSFM,1390.0,0.429356434,57.0,-0.236052,-0.347045265
TSPAN14,15147.0,0.398868986,305.0,0.318272,-0.149003479
TSPYL1,7303.0,0.373212405,287.0,-1.202134,-0.040158955
TSR2,1366.0,0.464925113,443.0,0.481814,0.504982754
TTC39C,3394.0,0.378954091,452.0,-0.025687,0.074021445
TTC7A,2213.0,0.393400181,1272.0,0.063254,-0.188900677
TTPAL,5319.0,0.425556123,145.0,0.318883,0.142471286
TUBA1C,110.0,0.451729991,576.0,0.941094,0.179271247
TUBA4A,644.0,0.402818439,556.0,-0.260345,-0.437027093
TUBB,1030.0,0.390058461,509.0,1.082643,0.168304849
TUBB6,2302.0,0.468445054,1139.0,0.376707,-0.001361024
TUBGCP4,1934.0,0.368175973,296.0,-0.14954,-0.010038654
TUSC1,1294.0,0.429789613,537.0,0.117098,-0.161520399
TXNL4A,3129.0,0.472736328,466.0,0.397544,0.077801971
TYMP,18.0,0.429537249,376.0,-1.020895,-0.287239467
TYMS,581.0,0.364557025,159.0,0.528965,-0.028395805
TYROBP,168.0,0.417048036,81.0,-0.076781,-0.363924613
UBAP2L,353.0,0.367068802,167.0,-0.109076,0.11097907
UBE2B,4002.0,0.405496028,420.0,-0.723535,-0.384605428
UBE2E1,1034.0,0.417917446,229.0,-0.16157,0.15357372
UBE2L3,2365.0,0.455573936,198.0,0.501992,-0.009751702
UBE2L6,703.0,0.431638779,653.0,0.588654,0.1658008
UBE4B,1283.0,0.418913915,688.0,0.340723,0.500064985
UBIAD1,2303.0,0.446280173,334.0,0.049959,-0.635783874
UBR4,797.0,0.387393976,4.0,-0.292408,0.064028056
UBTF,2209.0,0.400105612,296.0,0.45603,0.577177496
UBXN1,220.0,0.422601268,194.0,0.13784,0.294653204
UCK2,4043.0,0.447469338,640.0,0.46605,-0.119485931
UGGT1,5935.0,0.374564832,178.0,-0.691186,-0.274554544
UHRF1BP1,5130.0,0.373569339,234.0,-0.184551,-0.039622496
UNC45A,377.0,0.475530537,1022.0,0.408083,0.085062871
UNG,1024.0,0.368897526,209.0,0.733626,0.220883139
UNK,1388.0,0.447315534,42.0,0.026107,-0.057276668
UQCR11,4379.0,0.470309826,75.0,0.515874,-0.192142754
UQCRC1,129.0,0.462829321,45.0,-0.158348,-0.356293959
UQCRH,193.0,0.365128489,320.0,0.614392,-0.566355792
UROD,171.0,0.391539164,133.0,0.314247,0.120267183
UROS,3849.0,0.422413435,266.0,1.054117,0.50807163
USP18,580.0,0.434940763,338.0,1.099496,-0.201875457
USP39,571.0,0.39295741,223.0,0.378887,0.263433045
UTP6,2466.0,0.429918331,83.0,0.391063,0.386067442
VAC14,489.0,0.396517204,827.0,0.29583,-0.006252048
VAMP8,451.0,0.398153421,156.0,0.416286,-0.218082799
VASP,824.0,0.388921088,342.0,0.232288,-0.077986838
VAT1,1456.0,0.406330787,120.0,0.589692,-0.059657493
VDAC3,475.0,0.440388181,210.0,-0.19394,-0.325643439
VDR,3209.0,0.450036866,401.0,0.337019,0.034722975
VGLL4,2489.0,0.432812067,506.0,-0.156093,0.10550431
VIM,431.0,0.411136971,462.0,-0.159794,-0.134742505
VPS28,291.0,0.476756313,109.0,-0.926789,0.042661657
VPS33B,559.0,0.447669729,583.0,0.181069,-0.018959367
VPS39,2053.0,0.440628838,173.0,-0.377148,-0.178157916
VPS52,2870.0,0.393546356,887.0,0.8161,0.106387114
WASF2,4090.0,0.365213822,245.0,-0.24528,-0.018748292
WBP2,1040.0,0.392225719,515.0,-0.499913,-0.238590918
WDFY2,7044.0,0.36603015,340.0,0.323925,0.314225243
WDR1,1039.0,0.393247178,368.0,0.624593,0.075492448
WDR36,3619.0,0.40459335,117.0,-0.623773,0.354973374
WDR37,8068.0,0.365587877,173.0,-0.194228,0.071144026
WDR4,293.0,0.380589271,581.0,0.958987,0.544783641
WDR47,1216.0,0.402106333,376.0,-0.346825,-0.090005876
WDR48,1924.0,0.419028298,472.0,-0.635436,-0.091248026
WDR5,1979.0,0.401607191,171.0,-0.053876,0.062227024
WDR54,97.0,0.394793766,128.0,-0.217883,-0.4197691
WDR61,197.0,0.411764619,310.0,0.63357,-0.006403314
WDR77,4184.0,0.412330102,139.0,0.670266,0.001372158
WDR91,4946.0,0.380864599,823.0,0.206699,-0.051604813
WDR92,2520.0,0.427217839,117.0,0.190044,0.235901811
YTHDF1,1279.0,0.384821843,294.0,0.923543,0.570980766
YTHDF3,3082.0,0.406652071,509.0,0.692232,0.750844706
YY1,5192.0,0.440120149,480.0,0.035752,0.326899749
ZBED1,2221.0,0.457533868,282.0,0.288789,0.388892697
ZBTB8OS,1087.0,0.406816332,276.0,0.624854,0.129978524
ZC3H12A,768.0,0.421626239,1056.0,-1.44132,0.109298319
ZC3H4,2169.0,0.436042942,38.0,0.335626,0.276136437
ZCCHC10,81.0,0.361883573,67.0,-0.359579,0.043466218
ZCCHC2,2006.0,0.404185753,0.0,-0.065161,0.313771275
ZFP36L1,2846.0,0.395541595,976.0,-0.429109,0.120912794
ZMAT2,1942.0,0.460376067,101.0,-0.368211,0.342838103
ZMIZ2,4165.0,0.419562196,128.0,1.231406,0.145121279
ZMYM3,1292.0,0.378831729,749.0,0.317395,0.251912791
ZNF207,13817.0,0.386696564,148.0,0.099186,0.245153436
ZNF414,113.0,0.422835658,118.0,0.556534,0.470996723
ZNF511,243.0,0.452392726,55.0,1.083279,0.179189238
ZNF516,4816.0,0.393186692,318.0,-0.80819,0.013399544
ZNF622,1298.0,0.463753859,120.0,-0.136757,0.121205905
ZNHIT2,49.0,0.440612513,85.0,0.578095,0.231665449
ZNHIT3,419.0,0.425204303,73.0,0.571504,-0.167826779
ZWINT,4585.0,0.411772707,37.0,1.535122,0.189885739
