,3prime,tAI,max_5_UTR_length,TCGA-C8-A135,TCGA-C8-A135.1
SLC25A19,477.0,0.386093473,224.0,0.843001,-0.550087733
SLC25A20,787.0,0.382641976,199.0,-0.835967,-0.336433106
SLC25A3,504.0,0.383836987,354.0,-0.152162,-0.455037299
SLC25A42,2156.0,0.366871382,156.0,-1.169711,-1.170202361
SLC25A6,450.0,0.487227384,137.0,0.985162,-0.253411335
SLC27A3,163.0,0.439664345,91.0,-0.667125,0.106591419
SLC39A10,2661.0,0.346494338,214.0,0.419473,0.363721385
SLC43A3,838.0,0.382351997,447.0,0.423503,-1.870859946
SLC44A1,8291.0,0.4365497,264.0,-0.22417,-0.160675321
SLC9A3R1,709.0,0.400889529,235.0,0.5217,-0.386686647
SMAP2,1225.0,0.404145004,415.0,0.04329,0.115960283
SMC1A,5954.0,0.490702048,340.0,0.091219,-0.268009883
SMG5,1363.0,0.383248033,540.0,-0.715398,0.07444184
SMS,2660.0,0.417677888,252.0,-0.298084,-0.174853924
SMYD3,223.0,0.378821529,130.0,-0.070233,0.030018903
SNRNP200,676.0,0.454045162,132.0,0.180959,0.009928943
SNRPC,474.0,0.427936125,450.0,0.483397,-0.083664119
SNRPD1,4386.0,0.384326147,161.0,0.078112,0.207106038
SNRPN,279.0,0.390283395,1145.0,0.333966,0.171561806
SNX24,5071.0,0.338464018,185.0,-0.479082,0.167150823
SNX30,6144.0,0.426743352,148.0,-0.072321,0.367561439
SNX33,5086.0,0.383330712,96.0,-0.678128,0.223963994
SOD1,353.0,0.438546885,148.0,1.594792,0.109683737
SOD2,13436.0,0.435065133,1828.0,-0.346333,0.106753394
SP110,3922.0,0.401738483,258.0,0.348379,-0.288457361
SPC24,1691.0,0.381793277,320.0,0.083613,0.191907039
SPC25,540.0,0.373816265,131.0,0.553598,-0.552833073
SPCS1,3333.0,0.417439524,205.0,-0.401096,-0.017867945
SPI1,383.0,0.406748349,223.0,0.041485,0.70902896
SPRYD4,1406.0,0.430591965,75.0,1.031079,0.473572771
SQSTM1,1485.0,0.412192979,360.0,-0.162753,-0.438982459
SRC,2671.0,0.437602812,449.0,-0.590394,-0.029805069
SRGAP2,3018.0,0.377689891,542.0,0.302878,0.217783183
SRI,5365.0,0.424260151,79.0,0.342913,0.215313121
SRP19,2645.0,0.430943803,189.0,0.247961,0.515677899
SRPRB,1784.0,0.427990824,285.0,0.350763,0.286010461
SRR,1392.0,0.393840903,354.0,-0.75271,0.229189102
SRXN1,2099.0,0.37663928,185.0,0.84155,0.619472545
SS18L2,777.0,0.45997865,208.0,-0.285265,-0.619312439
SSH1,5298.0,0.373517564,146.0,-0.39714,-0.169128304
SSH3,2595.0,0.376349937,178.0,-1.539706,-0.475997605
SSR2,592.0,0.425839932,80.0,0.64909,-3.27493117
SSR3,3698.0,0.388415977,156.0,0.108928,-0.824066769
SSR4,87.0,0.444947593,150.0,0.504446,-0.103585166
SSRP1,422.0,0.394601844,267.0,1.945115,0.357569149
SSU72,400.0,0.445120823,325.0,0.426828,-0.043236387
ST13,3666.0,0.439823793,468.0,0.445698,0.043456409
ST14,553.0,0.454138745,193.0,1.176892,-0.022833552
STAP1,541.0,0.398288494,113.0,-1.256196,-0.823372378
STARD10,1682.0,0.427301627,944.0,-0.53644,-0.440246578
STAT1,3294.0,0.408136156,388.0,-0.103052,-0.185866054
STAT2,1791.0,0.409862748,203.0,-0.127737,0.114980806
STAT6,1168.0,0.380869476,499.0,-1.71471,-0.176503625
STMN1,1138.0,0.394107416,364.0,1.53045,0.029107288
STOM,2222.0,0.387137797,117.0,-0.108061,-0.16713825
STOML2,531.0,0.456962681,143.0,0.630898,-0.03921359
STX3,5058.0,0.403902965,547.0,-0.005174,-0.860077301
STX7,14891.0,0.417568039,327.0,0.148208,0.027867835
STX8,107.0,0.378438911,150.0,-0.746576,0.060388163
SUCLG1,223.0,0.43877655,193.0,0.066725,-0.408703649
SUFU,3380.0,0.361614756,191.0,1.119655,0.444918521
SUMF1,999.0,0.37076871,37.0,-0.611309,-0.148639275
SUPT4H1,1112.0,0.438747077,103.0,-0.116827,0.450184953
SURF2,1720.0,0.440503417,48.0,0.638371,-0.252642292
SURF4,2281.0,0.385472445,476.0,0.779435,-0.019909136
SURF6,4908.0,0.42467207,78.0,0.269293,-0.084969698
SYTL1,80.0,0.364244725,197.0,-0.542016,-0.293798358
TACC3,165.0,0.385699108,155.0,-0.025431,-0.269210325
TADA2B,3064.0,0.464060586,151.0,-0.664685,-0.058042295
TAF12,689.0,0.435926756,522.0,0.181072,0.31056745
TAP2,5256.0,0.374969764,175.0,-0.873924,-0.554434019
TATDN2,2040.0,0.415810908,581.0,-0.216339,0.238576825
TBC1D20,3109.0,0.435441414,148.0,-0.026993,-1.007175225
TBC1D9B,1396.0,0.395340616,37.0,-0.075742,0.20757834
TBCC,556.0,0.434161456,73.0,-0.132281,0.24542823
TCEAL3,260.0,0.368171822,262.0,-1.218411,-1.288399646
TCEAL4,3020.0,0.432120515,489.0,-1.069669,-0.777854981
TCOF1,1640.0,0.41523122,108.0,0.435801,-0.548473166
TDP1,1721.0,0.418036689,317.0,0.001106,-0.079937931
TDRD7,242.0,0.375852104,234.0,-1.270893,-0.34979848
TDRKH,973.0,0.419795099,182.0,-0.971902,-0.191838792
TEP1,2777.0,0.379550228,40.0,-0.074555,0.16364146
TFE3,1431.0,0.379068139,541.0,-0.205477,-1.339997112
TFEB,621.0,0.429366592,302.0,-0.446369,-2.071688205
THADA,112.0,0.415199561,352.0,0.387347,0.369909367
THUMPD1,2715.0,0.455087735,225.0,0.36408,0.157227404
THYN1,205.0,0.377954149,484.0,-0.300974,-0.144540509
TIMM50,3932.0,0.424829064,722.0,0.656958,-0.18184261
TIMM8B,2046.0,0.447942532,30.0,1.060939,0.536412755
TK2,3965.0,0.360054507,593.0,-0.459618,-0.386989816
TLE1,571.0,0.374791795,1295.0,1.695115,1.080614403
TM9SF2,2020.0,0.372522209,233.0,1.161475,0.12527016
TMED3,1710.0,0.439016102,188.0,0.559127,-0.092121159
TMED9,708.0,0.44685712,67.0,0.206575,-0.037905702
TMEM126A,52.0,0.406087664,295.0,0.147428,-0.19426843
TMEM199,2431.0,0.370998168,90.0,0.956624,-0.912575751
TMEM63A,1407.0,0.385482014,622.0,-0.277454,-0.484400559
TMOD1,2050.0,0.392927141,213.0,-0.385791,0.309754557
TMSB10,278.0,0.470652003,95.0,1.712384,-0.185250569
TNFAIP2,2079.0,0.44214387,131.0,-1.05299,-0.467604589
TNFAIP3,1995.0,0.416242917,370.0,-0.171396,-0.380048104
TNFAIP8L2,497.0,0.440670719,126.0,-0.053855,0.142692161
TNIP1,770.0,0.448321216,241.0,-0.805471,-0.280083394
TNK2,822.0,0.420245651,543.0,-0.972153,-0.925058263
TNPO2,2070.0,0.408799881,358.0,-1.116151,-0.340522124
TNRC18,1316.0,0.449521205,349.0,0.647416,-0.452746621
TOMM5,518.0,0.441712708,107.0,1.455709,-0.416223222
TOP2A,1003.0,0.364102812,159.0,1.137456,-0.070679044
TOR1A,3160.0,0.446121485,77.0,-0.027396,0.000580171
TPD52L2,1600.0,0.385071878,138.0,0.005412,0.070831012
TPI1,620.0,0.479135356,527.0,0.321222,-0.081258182
TPM1,757.0,0.403626605,257.0,0.098588,-0.041208518
TRAF1,7433.0,0.438949906,572.0,-0.603139,0.107015078
TRAF3,5716.0,0.386659664,353.0,-0.350123,-0.110165305
TRAF6,6100.0,0.426668941,381.0,-0.396479,-0.0271829
TRAPPC3,634.0,0.441060625,519.0,0.137898,0.036792378
TRAPPC5,42.0,0.453352607,241.0,0.201073,0.50028606
TRAPPC6B,2539.0,0.437369008,335.0,-0.263817,0.020989308
TRAPPC9,3079.0,0.431357199,134.0,1.006896,0.620531602
TRIM11,3522.0,0.453298916,255.0,-0.390689,0.145590956
TRIM13,5308.0,0.419190719,763.0,-0.001457,-1.044167442
TRIM14,3117.0,0.369225689,165.0,0.464627,0.128477984
TRIM22,1215.0,0.424423711,379.0,-0.471157,0.167491321
TRIM26,1431.0,0.384319522,565.0,0.827167,0.373840231
TRIM27,2956.0,0.441704825,359.0,0.284725,0.618285508
TRIM41,1657.0,0.454716896,737.0,-0.840334,-0.238064817
TRIM5,2312.0,0.426412011,303.0,0.065862,-0.239574964
TRIP12,3739.0,0.40441217,297.0,0.760662,0.503018554
TRIP13,2852.0,0.433721983,145.0,1.034275,0.425037502
TRMT5,3660.0,0.405137655,572.0,0.343373,0.356030729
TRUB2,4655.0,0.434714666,759.0,0.010216,-0.282064559
TSFM,1390.0,0.429356434,57.0,0.238468,0.139668046
TSPAN14,15147.0,0.398868986,305.0,0.293447,0.178541938
TSPYL1,7303.0,0.373212405,287.0,-0.907621,-0.265544735
TSR2,1366.0,0.464925113,443.0,-0.234348,0.058414404
TTC39C,3394.0,0.378954091,452.0,-0.776648,-0.085915771
TTC7A,2213.0,0.393400181,1272.0,0.03841,0.454453832
TTPAL,5319.0,0.425556123,145.0,-0.37922,0.149052004
TUBA1C,110.0,0.451729991,576.0,1.540193,0.57964406
TUBA4A,644.0,0.402818439,556.0,0.519385,-0.305315689
TUBB,1030.0,0.390058461,509.0,0.75369,0.189033225
TUBB6,2302.0,0.468445054,1139.0,-0.620657,0.358861321
TUBGCP4,1934.0,0.368175973,296.0,-0.956367,-0.57624212
TUSC1,1294.0,0.429789613,537.0,0.103649,-0.359973833
TXNL4A,3129.0,0.472736328,466.0,0.484307,0.345437571
TYMP,18.0,0.429537249,376.0,-0.395881,-0.316230133
TYMS,581.0,0.364557025,159.0,-0.097928,-0.006479277
UBAP2L,353.0,0.367068802,167.0,0.652748,0.056991026
UBE2B,4002.0,0.405496028,420.0,-0.379297,0.164789404
UBE2E1,1034.0,0.417917446,229.0,-0.056083,0.247732235
UBE2L3,2365.0,0.455573936,198.0,0.780656,0.108985921
UBE2L6,703.0,0.431638779,653.0,-1.204833,-0.273140829
UBE4B,1283.0,0.418913915,688.0,0.377733,0.336464055
UBR4,797.0,0.387393976,4.0,-0.052527,0.1853854
UBTF,2209.0,0.400105612,296.0,-0.048925,0.088333789
UBXN1,220.0,0.422601268,194.0,0.759079,0.35426847
UCK2,4043.0,0.447469338,640.0,0.713799,0.362200117
UGGT1,5935.0,0.374564832,178.0,0.474977,0.245861975
UHRF1BP1,5130.0,0.373569339,234.0,-0.415556,-0.542539894
UNC45A,377.0,0.475530537,1022.0,-0.701083,-0.172628392
UNG,1024.0,0.368897526,209.0,-0.211046,-0.436026271
UNK,1388.0,0.447315534,42.0,0.285046,-0.662592741
UQCR11,4379.0,0.470309826,75.0,0.296314,-0.27474162
UQCRC1,129.0,0.462829321,45.0,-0.42419,0.010856254
UQCRH,193.0,0.365128489,320.0,0.933675,0.388769347
UROD,171.0,0.391539164,133.0,0.022506,0.299978557
UROS,3849.0,0.422413435,266.0,1.056261,0.451374143
USP18,580.0,0.434940763,338.0,0.289662,-0.643388868
USP39,571.0,0.39295741,223.0,0.532731,0.031656871
UTP6,2466.0,0.429918331,83.0,-0.355198,0.326856644
VAC14,489.0,0.396517204,827.0,-0.106462,0.118367217
VAMP8,451.0,0.398153421,156.0,0.227594,0.070056694
VASP,824.0,0.388921088,342.0,0.5119,-0.173566294
VAT1,1456.0,0.406330787,120.0,-0.091647,0.026898023
VDAC3,475.0,0.440388181,210.0,-0.510137,-0.306127109
VDR,3209.0,0.450036866,401.0,1.452929,-0.413886673
VGLL4,2489.0,0.432812067,506.0,-0.185876,-0.575605654
VIM,431.0,0.411136971,462.0,-0.135103,0.159869346
VPS28,291.0,0.476756313,109.0,0.975472,-0.08092009
VPS33B,559.0,0.447669729,583.0,-0.81986,-0.04725513
VPS39,2053.0,0.440628838,173.0,-0.767449,0.165144935
VPS52,2870.0,0.393546356,887.0,-0.472917,0.180457917
WASF2,4090.0,0.365213822,245.0,-0.309154,-0.757518228
WBP2,1040.0,0.392225719,515.0,0.182446,-0.166400417
WDFY2,7044.0,0.36603015,340.0,0.338572,0.394148344
WDR1,1039.0,0.393247178,368.0,-0.381714,-0.170302938
WDR36,3619.0,0.40459335,117.0,-0.235438,0.2418155
WDR37,8068.0,0.365587877,173.0,-0.076305,0.073807636
WDR4,293.0,0.380589271,581.0,1.490359,0.800778019
WDR47,1216.0,0.402106333,376.0,-0.366031,-0.200436587
WDR48,1924.0,0.419028298,472.0,-0.736946,0.008144705
WDR5,1979.0,0.401607191,171.0,0.745205,0.33016027
WDR54,97.0,0.394793766,128.0,-1.063307,-0.313816531
WDR61,197.0,0.411764619,310.0,-0.466111,0.085668875
WDR77,4184.0,0.412330102,139.0,0.764194,0.09442747
WDR91,4946.0,0.380864599,823.0,-0.527839,0.026484003
WDR92,2520.0,0.427217839,117.0,0.180852,0.278695631
YTHDF1,1279.0,0.384821843,294.0,0.366371,-0.426754744
YTHDF3,3082.0,0.406652071,509.0,0.447684,-0.121605713
YY1,5192.0,0.440120149,480.0,0.508747,-1.208889614
ZBED1,2221.0,0.457533868,282.0,-0.126145,-0.113427286
ZBTB8OS,1087.0,0.406816332,276.0,0.471676,0.571652458
ZC3H12A,768.0,0.421626239,1056.0,-0.747601,0.060784224
ZC3H4,2169.0,0.436042942,38.0,0.169473,-0.316060929
ZCCHC10,81.0,0.361883573,67.0,-0.309397,-0.128963421
ZCCHC2,2006.0,0.404185753,0.0,-0.131407,-0.365547586
ZFP36L1,2846.0,0.395541595,976.0,1.517274,-0.469662818
ZMAT2,1942.0,0.460376067,101.0,0.062197,-1.152466617
ZMIZ2,4165.0,0.419562196,128.0,-0.248763,-0.421427861
ZMYM3,1292.0,0.378831729,749.0,-0.002973,-0.09403699
ZNF207,13817.0,0.386696564,148.0,-0.069481,0.153382627
ZNF414,113.0,0.422835658,118.0,-0.286214,-0.872153848
ZNF511,243.0,0.452392726,55.0,0.708294,0.214744422
ZNF516,4816.0,0.393186692,318.0,-2.118793,-0.618689103
ZNF622,1298.0,0.463753859,120.0,0.757027,-0.441585304
ZNHIT2,49.0,0.440612513,85.0,2.421983,0.922824548
ZNHIT3,419.0,0.425204303,73.0,-0.178603,-0.481709511
ZWINT,4585.0,0.411772707,37.0,0.800495,0.274885812
