,3prime,tAI,max_5_UTR_length,TCGA-C8-A138,TCGA-C8-A138.1
SETMAR,321.0,0.414235412,398.0,-0.486719,-0.265405808
SF1,2419.0,0.374481437,721.0,-0.279493,-0.166701972
SF3B2,563.0,0.453902675,40.0,0.396376,0.05235893
SFXN4,500.0,0.402513841,45.0,0.384342,0.294943064
SH3BP1,433.0,0.395530944,313.0,0.593572,-0.112139773
SH3PXD2B,4870.0,0.420952884,171.0,-0.082923,0.099633795
SHMT1,4335.0,0.394510245,509.0,-0.577159,-0.58495241
SIGLEC1,1590.0,0.42099348,0.0,0.201953,-0.271973438
SIPA1,2933.0,0.437718847,296.0,0.902848,-0.152809461
SIRPA,3027.0,0.429235057,360.0,0.105475,-0.068019071
SKP1,8791.0,0.433886974,179.0,-0.142596,0.172091904
SLBP,3046.0,0.391438372,553.0,-0.105794,-0.243365648
SLC25A10,1929.0,0.386184273,191.0,0.308622,0.118973403
SLC25A19,477.0,0.386093473,224.0,-0.008774,-0.342574525
SLC25A20,787.0,0.382641976,199.0,-0.333295,0.150228512
SLC25A3,504.0,0.383836987,354.0,-0.206667,0.613726804
SLC25A40,2688.0,0.363984785,375.0,-0.901297,0.474229557
SLC25A42,2156.0,0.366871382,156.0,-0.425707,0.234455557
SLC25A6,450.0,0.487227384,137.0,0.054808,0.559365125
SLC27A3,163.0,0.439664345,91.0,1.236878,0.744620564
SLC39A10,2661.0,0.346494338,214.0,-0.208985,0.188544383
SLC43A2,6357.0,0.437839378,341.0,0.214522,-0.278375362
SLC44A1,8291.0,0.4365497,264.0,-0.134263,0.104530124
SLC9A3R1,709.0,0.400889529,235.0,0.196011,0.035331316
SMAP2,1225.0,0.404145004,415.0,0.113444,-0.047542576
SMC1A,5954.0,0.490702048,340.0,-0.589924,0.153534489
SMG5,1363.0,0.383248033,540.0,-0.452767,0.115907161
SMS,2660.0,0.417677888,252.0,-0.190749,-0.385458585
SMYD3,223.0,0.378821529,130.0,1.285138,0.51699765
SNRNP200,676.0,0.454045162,132.0,-0.511966,0.033547882
SNRPC,474.0,0.427936125,450.0,1.048409,0.0180499
SNRPD1,4386.0,0.384326147,161.0,0.713567,0.169158726
SNRPN,279.0,0.390283395,1145.0,-0.178527,-0.004071144
SNX24,5071.0,0.338464018,185.0,0.029357,-0.949723278
SNX30,6144.0,0.426743352,148.0,-1.188199,-0.289833546
SNX33,5086.0,0.383330712,96.0,-0.240104,0.094383979
SOD1,353.0,0.438546885,148.0,-0.004141,-0.614701953
SOD2,13436.0,0.435065133,1828.0,0.112715,-0.270576695
SP110,3922.0,0.401738483,258.0,0.517412,-0.03126056
SPC24,1691.0,0.381793277,320.0,-1.174808,-0.294056465
SPC25,540.0,0.373816265,131.0,-0.084843,-0.375614418
SPCS1,3333.0,0.417439524,205.0,0.639664,0.443339178
SPI1,383.0,0.406748349,223.0,1.228373,-0.163315845
SPRYD4,1406.0,0.430591965,75.0,0.72774,0.310050247
SQSTM1,1485.0,0.412192979,360.0,0.505604,-0.666421454
SRC,2671.0,0.437602812,449.0,0.506093,0.235144437
SRGAP2,3018.0,0.377689891,542.0,0.024659,-0.005722573
SRI,5365.0,0.424260151,79.0,-0.424332,-0.293733997
SRP19,2645.0,0.430943803,189.0,0.630132,-0.220956574
SRPRB,1784.0,0.427990824,285.0,-0.00056,0.58528463
SRR,1392.0,0.393840903,354.0,0.106522,-0.845611224
SRXN1,2099.0,0.37663928,185.0,-0.238014,-0.176506853
SS18L2,777.0,0.45997865,208.0,1.282431,0.184397105
SSH1,5298.0,0.373517564,146.0,0.142532,0.594241174
SSH3,2595.0,0.376349937,178.0,2.066732,0.960500864
SSR2,592.0,0.425839932,80.0,0.104446,-0.488007016
SSR3,3698.0,0.388415977,156.0,-0.669876,0.251063877
SSR4,87.0,0.444947593,150.0,0.900756,-0.079901505
SSRP1,422.0,0.394601844,267.0,0.044185,-0.091484313
SSU72,400.0,0.445120823,325.0,0.287537,0.090768557
ST13,3666.0,0.439823793,468.0,-0.604056,-0.414069417
ST14,553.0,0.454138745,193.0,0.123945,-0.27833653
STARD10,1682.0,0.427301627,944.0,0.711892,-0.487743034
STAT1,3294.0,0.408136156,388.0,1.196551,0.30009395
STAT2,1791.0,0.409862748,203.0,0.316952,0.37753762
STAT6,1168.0,0.380869476,499.0,-0.122653,0.158383849
STMN1,1138.0,0.394107416,364.0,-0.238252,-0.517471306
STOM,2222.0,0.387137797,117.0,0.347795,0.178032944
STOML2,531.0,0.456962681,143.0,0.579885,0.274516023
STX11,4481.0,0.457080677,192.0,0.699981,-0.185144759
STX3,5058.0,0.403902965,547.0,-0.552453,-0.027529773
STX7,14891.0,0.417568039,327.0,0.228915,0.022223429
STX8,107.0,0.378438911,150.0,1.144688,0.506904614
SUCLG1,223.0,0.43877655,193.0,0.226057,0.230750138
SUFU,3380.0,0.361614756,191.0,-0.154035,0.05448433
SUMF1,999.0,0.37076871,37.0,-0.304182,-0.361008275
SUPT4H1,1112.0,0.438747077,103.0,0.61221,-0.194605801
SURF2,1720.0,0.440503417,48.0,1.647472,0.187608837
SURF4,2281.0,0.385472445,476.0,-0.422435,0.219669436
SURF6,4908.0,0.42467207,78.0,0.011455,0.12380602
SUV39H1,1669.0,0.463566826,266.0,0.560788,-0.033745239
SYTL1,80.0,0.364244725,197.0,0.665385,0.21589922
TACC3,165.0,0.385699108,155.0,0.558307,-0.158471238
TADA2B,3064.0,0.464060586,151.0,-0.387723,-0.03804163
TAF12,689.0,0.435926756,522.0,0.239876,0.242929977
TAP2,5256.0,0.374969764,175.0,-0.256484,-0.228473394
TBC1D20,3109.0,0.435441414,148.0,0.157369,-0.333325279
TBC1D9B,1396.0,0.395340616,37.0,-0.341336,0.143087707
TBCC,556.0,0.434161456,73.0,0.761007,0.018825288
TCEAL3,260.0,0.368171822,262.0,0.666989,-0.120310429
TCEAL4,3020.0,0.432120515,489.0,0.577303,0.034889986
TCOF1,1640.0,0.41523122,108.0,0.494518,0.308106339
TDP1,1721.0,0.418036689,317.0,0.80981,0.506251308
TDRD7,242.0,0.375852104,234.0,-0.557081,-0.192762119
TDRKH,973.0,0.419795099,182.0,-0.286933,-0.093760653
TEP1,2777.0,0.379550228,40.0,0.356941,0.755982037
TFE3,1431.0,0.379068139,541.0,0.032797,0.335304383
TFEB,621.0,0.429366592,302.0,0.202963,-0.062411205
THADA,112.0,0.415199561,352.0,0.199623,0.320855071
THUMPD1,2715.0,0.455087735,225.0,0.186842,0.297613824
THYN1,205.0,0.377954149,484.0,0.586913,0.010221475
TIMM50,3932.0,0.424829064,722.0,0.394718,0.021182906
TIMM8B,2046.0,0.447942532,30.0,0.969868,-0.586220737
TK2,3965.0,0.360054507,593.0,-0.32637,-0.248084794
TLE1,571.0,0.374791795,1295.0,0.855056,0.355411097
TM9SF2,2020.0,0.372522209,233.0,-0.836774,0.885572163
TMED3,1710.0,0.439016102,188.0,0.055349,-0.008265623
TMED9,708.0,0.44685712,67.0,0.102823,0.351459261
TMEM126A,52.0,0.406087664,295.0,0.256503,0.08306124
TMEM199,2431.0,0.370998168,90.0,-0.283829,-0.149883718
TMEM63A,1407.0,0.385482014,622.0,-0.673934,0.441419108
TMOD1,2050.0,0.392927141,213.0,0.672086,-0.781624622
TMSB10,278.0,0.470652003,95.0,1.12824,-0.319020556
TNFAIP1,2409.0,0.451408648,449.0,-0.372553,0.039604506
TNFAIP2,2079.0,0.44214387,131.0,0.925344,-0.063451269
TNFAIP3,1995.0,0.416242917,370.0,0.25039,-0.195289098
TNFAIP8L2,497.0,0.440670719,126.0,1.78447,0.110399556
TNIP1,770.0,0.448321216,241.0,0.154114,-0.108209312
TNK2,822.0,0.420245651,543.0,0.134926,0.185482337
TNPO2,2070.0,0.408799881,358.0,-0.762278,-0.058132871
TNRC18,1316.0,0.449521205,349.0,-0.051625,0.215520336
TOMM5,518.0,0.441712708,107.0,0.821087,0.477381272
TOMM6,1957.0,0.431553434,255.0,1.050635,0.01548806
TOP2A,1003.0,0.364102812,159.0,1.748561,1.206037805
TOR1A,3160.0,0.446121485,77.0,0.132063,0.082993558
TPD52L2,1600.0,0.385071878,138.0,0.743232,0.330170139
TPI1,620.0,0.479135356,527.0,-0.002815,-0.240935274
TPM1,757.0,0.403626605,257.0,-0.468715,-0.074663665
TRAF1,7433.0,0.438949906,572.0,1.097163,-0.262336771
TRAF3,5716.0,0.386659664,353.0,0.613327,0.319846707
TRAF6,6100.0,0.426668941,381.0,-0.252948,0.13450471
TRAPPC3,634.0,0.441060625,519.0,-0.116153,-0.242183019
TRAPPC5,42.0,0.453352607,241.0,0.333453,-0.259610357
TRAPPC6B,2539.0,0.437369008,335.0,0.483909,0.028281456
TRAPPC9,3079.0,0.431357199,134.0,0.143831,-0.00213381
TRIM11,3522.0,0.453298916,255.0,0.680577,-0.012182247
TRIM13,5308.0,0.419190719,763.0,0.495767,0.644199322
TRIM14,3117.0,0.369225689,165.0,-0.68157,-0.261536307
TRIM22,1215.0,0.424423711,379.0,0.094078,-0.06639018
TRIM26,1431.0,0.384319522,565.0,0.500383,0.182348449
TRIM27,2956.0,0.441704825,359.0,0.021129,-0.219998926
TRIM41,1657.0,0.454716896,737.0,0.253052,-0.113609482
TRIM5,2312.0,0.426412011,303.0,-0.322562,0.056962021
TRIP12,3739.0,0.40441217,297.0,-0.987158,0.028545412
TRIP13,2852.0,0.433721983,145.0,0.179239,-0.648721395
TRMT5,3660.0,0.405137655,572.0,0.04575,-0.017355034
TRUB2,4655.0,0.434714666,759.0,0.488389,-0.381325069
TSFM,1390.0,0.429356434,57.0,0.328233,0.054239374
TSPAN14,15147.0,0.398868986,305.0,0.011984,0.087640319
TSPYL1,7303.0,0.373212405,287.0,-0.39226,0.246896603
TSR2,1366.0,0.464925113,443.0,1.135062,-0.25993111
TTC39C,3394.0,0.378954091,452.0,-0.089053,-0.03985384
TTC7A,2213.0,0.393400181,1272.0,0.187977,0.013202894
TTPAL,5319.0,0.425556123,145.0,-0.13713,-0.080450522
TUBA1C,110.0,0.451729991,576.0,-0.017853,-0.179285896
TUBA4A,644.0,0.402818439,556.0,-0.484929,-0.647864672
TUBB,1030.0,0.390058461,509.0,-0.370753,-0.219769176
TUBB6,2302.0,0.468445054,1139.0,0.549536,-0.057054145
TUBGCP4,1934.0,0.368175973,296.0,-0.831449,0.032509804
TUSC1,1294.0,0.429789613,537.0,1.12525,0.322241845
TXNL4A,3129.0,0.472736328,466.0,-0.101462,-0.292173157
TYMP,18.0,0.429537249,376.0,0.627438,-0.191142434
TYMS,581.0,0.364557025,159.0,0.735666,-0.080222209
UBAP2L,353.0,0.367068802,167.0,-0.459244,-0.195857487
UBE2B,4002.0,0.405496028,420.0,0.135829,-0.287014331
UBE2E1,1034.0,0.417917446,229.0,0.637283,-0.162182388
UBE2E2,1962.0,0.352966355,180.0,0.204988,0.622651856
UBE2L3,2365.0,0.455573936,198.0,0.165003,-0.226985388
UBE2L6,703.0,0.431638779,653.0,0.730214,-0.137194655
UBE4B,1283.0,0.418913915,688.0,-1.051003,-0.281209877
UBIAD1,2303.0,0.446280173,334.0,-0.529228,0.090978024
UBR4,797.0,0.387393976,4.0,-1.095586,0.118893145
UBTF,2209.0,0.400105612,296.0,0.064904,0.041325999
UBXN1,220.0,0.422601268,194.0,0.575289,0.053026047
UCK2,4043.0,0.447469338,640.0,-0.379022,-0.386777839
UGGT1,5935.0,0.374564832,178.0,-0.701315,0.029054186
UHRF1BP1,5130.0,0.373569339,234.0,-1.093811,0.145129301
UNC45A,377.0,0.475530537,1022.0,-0.219513,0.053272159
UNG,1024.0,0.368897526,209.0,-0.174019,-0.067042418
UNK,1388.0,0.447315534,42.0,0.421854,0.157774688
UQCR11,4379.0,0.470309826,75.0,0.193968,0.015498736
UQCRC1,129.0,0.462829321,45.0,0.614298,0.17288213
UQCRH,193.0,0.365128489,320.0,-0.32923,-0.056990451
UROD,171.0,0.391539164,133.0,-0.337969,-0.642820806
UROS,3849.0,0.422413435,266.0,0.916282,0.043335835
USP18,580.0,0.434940763,338.0,0.381584,-0.23982298
USP39,571.0,0.39295741,223.0,-0.012961,0.066749267
UTP6,2466.0,0.429918331,83.0,-0.174984,-0.022730576
VAC14,489.0,0.396517204,827.0,0.078118,-0.100799929
VAMP8,451.0,0.398153421,156.0,0.808709,0.230483462
VASP,824.0,0.388921088,342.0,1.228592,0.302835558
VAT1,1456.0,0.406330787,120.0,-0.295459,-0.196794683
VDAC3,475.0,0.440388181,210.0,0.377452,-0.020804909
VDR,3209.0,0.450036866,401.0,-0.267592,0.05116571
VGLL4,2489.0,0.432812067,506.0,-0.246821,0.197589335
VIM,431.0,0.411136971,462.0,0.643495,-0.086479066
VPS28,291.0,0.476756313,109.0,0.804113,-0.019847039
VPS33B,559.0,0.447669729,583.0,0.346614,0.270703903
VPS39,2053.0,0.440628838,173.0,-0.304228,0.245047114
VPS52,2870.0,0.393546356,887.0,0.543093,0.101400839
WASF2,4090.0,0.365213822,245.0,-1.023863,-0.161786315
WBP2,1040.0,0.392225719,515.0,0.438923,0.274027768
WDFY2,7044.0,0.36603015,340.0,0.272402,-0.016536229
WDR1,1039.0,0.393247178,368.0,-0.504241,-0.291450987
WDR36,3619.0,0.40459335,117.0,-0.1892,-0.192510746
WDR37,8068.0,0.365587877,173.0,-0.973811,0.124438963
WDR4,293.0,0.380589271,581.0,-0.727782,-0.262784039
WDR47,1216.0,0.402106333,376.0,-0.085022,0.353774198
WDR48,1924.0,0.419028298,472.0,-0.659363,-0.015627901
WDR5,1979.0,0.401607191,171.0,-0.224001,-0.00400004
WDR54,97.0,0.394793766,128.0,2.77628,0.460419505
WDR61,197.0,0.411764619,310.0,0.291678,-0.064213815
WDR77,4184.0,0.412330102,139.0,0.375933,-0.115584021
WDR91,4946.0,0.380864599,823.0,-0.360545,-0.030892089
WDR92,2520.0,0.427217839,117.0,0.84385,-0.02936321
YTHDF1,1279.0,0.384821843,294.0,-0.349736,-0.234269801
YTHDF3,3082.0,0.406652071,509.0,-0.07704,0.313359291
YY1,5192.0,0.440120149,480.0,0.861198,0.42117741
ZBED1,2221.0,0.457533868,282.0,-0.20403,-0.313609731
ZBTB8OS,1087.0,0.406816332,276.0,0.430191,-0.260619481
ZC3H12A,768.0,0.421626239,1056.0,0.432382,0.006988668
ZC3H4,2169.0,0.436042942,38.0,0.127457,0.015353385
ZCCHC10,81.0,0.361883573,67.0,0.740121,0.595322947
ZCCHC2,2006.0,0.404185753,0.0,-0.779191,0.163247838
ZFP36L1,2846.0,0.395541595,976.0,-0.132681,0.102579593
ZMAT2,1942.0,0.460376067,101.0,0.342925,0.346821262
ZMIZ2,4165.0,0.419562196,128.0,-0.140678,-0.426903734
ZMYM3,1292.0,0.378831729,749.0,-0.438147,0.202885
ZNF207,13817.0,0.386696564,148.0,-0.081471,-0.107929618
ZNF414,113.0,0.422835658,118.0,-0.13494,-0.345461683
ZNF511,243.0,0.452392726,55.0,1.225046,-0.099232254
ZNF516,4816.0,0.393186692,318.0,-1.285173,-0.184230423
ZNF622,1298.0,0.463753859,120.0,0.090436,0.203354011
ZNHIT2,49.0,0.440612513,85.0,1.327163,-0.062506258
ZWINT,4585.0,0.411772707,37.0,0.172529,-0.18788473
